25,"Friday 13th of October 2017 12:54:39 AM","<div class=""article__time"">17:04</div>"," 17:04 Украина убедила Турцию закрыть порты для судов из Крыма – ГПУ После визита генпрокурора Юрия Луценко в Турцию, эта страна запретила судам из Крыма заходить в турецкие порты. ",/rus/news/2017/10/12/7158165/,"<div class=""article__subtitle"">После визита генпрокурора Юрия Луценко в Турцию, эта страна запретила судам из Крыма заходить в турецкие порты.</div>","<div class=""article__subtitle"">После визита генпрокурора Юрия Луценко в Турцию, эта страна запретила судам из Крыма заходить в турецкие порты.</div>"
26,"Friday 13th of October 2017 12:54:39 AM","<div class=""article__time"">16:42</div>"," 16:42 Дело ""Трейд Коммодити"": Павловский отрицает причастность к растрате Заместитель министр обороны Игорь Павловский, подозреваемый в растрате 149 млн гривен при закупке топлива у фирмы ""Трейд Коммодити"" отрицает причастность к этой процедуре. ",/rus/news/2017/10/12/7158164/,"<div class=""article__subtitle"">Заместитель министр обороны Игорь Павловский, подозреваемый в растрате 149 млн гривен при закупке топлива у фирмы ""Трейд Коммодити"" отрицает причастность к этой процедуре.</div>","<div class=""article__subtitle"">Заместитель министр обороны Игорь Павловский, подозреваемый в растрате 149 млн гривен при закупке топлива у фирмы ""Трейд Коммодити"" отрицает причастность к этой процедуре.</div>"
27,"Friday 13th of October 2017 12:54:39 AM","<div class=""article__time"">16:32</div>"," 16:32 Генпрокуратура провела обыски в Комиссии по ценным бумагам Генеральная прокуратура провела обыски в Национальной комиссии по ценным бумагам и фондовому рынку. ",http://www.epravda.com.ua/rus/news/2017/10/12/630049/,"<div class=""article__subtitle"">Генеральная прокуратура провела обыски в Национальной комиссии по ценным бумагам и фондовому рынку.</div>","<div class=""article__subtitle"">Генеральная прокуратура провела обыски в Национальной комиссии по ценным бумагам и фондовому рынку.</div>"
28,"Friday 13th of October 2017 12:54:39 AM","<div class=""article__time"">16:14</div>"," 16:14 Сын Луценко в августе купил квартиру 8 сентября на него зарегистрировали 183,7 кв м в новом жилом комплексе в Соломенском районе Киева. ",/rus/news/2017/10/12/7158162/,"<div class=""article__subtitle"">8 сентября на него зарегистрировали 183,7 кв м в новом жилом комплексе в Соломенском районе Киева.</div>","<div class=""article__subtitle"">8 сентября на него зарегистрировали 183,7 кв м в новом жилом комплексе в Соломенском районе Киева.</div>"
29,"Friday 13th of October 2017 12:54:39 AM","<div class=""article__time"">16:07</div>"," 16:07 Сенат Чехии: Земан в ПАСЕ легитимизировал агрессию России против Украины Чешский Сенат - верхняя палата парламента - одобрил постановление, в котором заявил, что своими словами о Крыме президент Чехии Милош Земан легитимизировал российскую агрессию против Украины. ",http://www.eurointegration.com.ua/rus/news/2017/10/12/7072254/,"<div class=""article__subtitle"">Чешский Сенат - верхняя палата парламента - одобрил постановление, в котором заявил, что своими словами о Крыме президент Чехии Милош Земан легитимизировал российскую агрессию против Украины.</div>","<div class=""article__subtitle"">Чешский Сенат - верхняя палата парламента - одобрил постановление, в котором заявил, что своими словами о Крыме президент Чехии Милош Земан легитимизировал российскую агрессию против Украины.</div>"
30,"Friday 13th of October 2017 12:54:39 AM","<div class=""article__time"">16:07</div>"," 16:07 Задержан еще один подозреваемый по ""делу Онищенко"" Детективы Национального антикоррупционного бюро 12 октября задержали очередного подозреваемого в хищении природного газа по схеме, в организации которой подозревают народного депутата Александра Онищенко. ",/rus/news/2017/10/12/7158161/,"<div class=""article__subtitle"">Детективы Национального антикоррупционного бюро 12 октября задержали очередного подозреваемого в хищении природного газа по схеме, в организации которой подозревают народного депутата Александра Онищенко.</div>","<div class=""article__subtitle"">Детективы Национального антикоррупционного бюро 12 октября задержали очередного подозреваемого в хищении природного газа по схеме, в организации которой подозревают народного депутата Александра Онищенко.</div>"
31,"Friday 13th of October 2017 12:54:39 AM","<div class=""article__time"">15:59</div>"," 15:59 Гладковський хочет взять на поруки подозреваемого по делу ""Трейд Коммодити"" Заместитель секретаря СНБО Олег Гладковський готов взять на поруки заместителя министра обороны Игоря Павловского, задержанного по подозрению в растрате. ",/rus/news/2017/10/12/7158158/,"<div class=""article__subtitle"">Заместитель секретаря СНБО Олег Гладковський готов взять на поруки заместителя министра обороны Игоря Павловского, задержанного по подозрению в растрате.</div>","<div class=""article__subtitle"">Заместитель секретаря СНБО Олег Гладковський готов взять на поруки заместителя министра обороны Игоря Павловского, задержанного по подозрению в растрате.</div>"
32,"Friday 13th of October 2017 12:54:39 AM","<div class=""article__time"">15:56</div>"," 15:56 План ремонту дорог на 2017 год выполнен не будет – Омелян В 2017 году в Украине будет капитально отремонтировано около 2 тысяч километров автомобильных дорог из планируемых 2,5 тысяч километров, в связи с недостаточным финансированием. ",http://www.epravda.com.ua/rus/news/2017/10/12/630042/,"<div class=""article__subtitle"">В 2017 году в Украине будет капитально отремонтировано около 2 тысяч километров автомобильных дорог из планируемых 2,5 тысяч километров, в связи с недостаточным финансированием.</div>","<div class=""article__subtitle"">В 2017 году в Украине будет капитально отремонтировано около 2 тысяч километров автомобильных дорог из планируемых 2,5 тысяч километров, в связи с недостаточным финансированием.</div>"
33,"Friday 13th of October 2017 12:54:39 AM","<div class=""article__time"">15:39</div>"," 15:39 Консулы встретились с экс-охранником Яроша в брянском СИЗО в РФ Украинские консулы встретились с экс-охранником нардепа Дмитрия Яроша Александром Шумковым, который исчез больше месяца назад и находится в российском СИЗО в Брянске, по обвинению в экстремизме. ",/rus/news/2017/10/12/7158155/,"<div class=""article__subtitle"">Украинские консулы встретились с экс-охранником нардепа Дмитрия Яроша Александром Шумковым, который исчез больше месяца назад и находится в российском СИЗО в Брянске, по обвинению в экстремизме.</div>","<div class=""article__subtitle"">Украинские консулы встретились с экс-охранником нардепа Дмитрия Яроша Александром Шумковым, который исчез больше месяца назад и находится в российском СИЗО в Брянске, по обвинению в экстремизме.</div>"
34,"Friday 13th of October 2017 12:54:39 AM","<div class=""article__time"">15:29</div>"," 15:29 Полторак похвалил своего подозреваемого в коррупции заместителя Министр обороны Украины Степан Полторак прокомментировал задержание правоохранителями его заместителя Игоря Павловского. ",/rus/news/2017/10/12/7158153/,"<div class=""article__subtitle"">Министр обороны Украины Степан Полторак прокомментировал задержание правоохранителями его заместителя Игоря Павловского.</div>","<div class=""article__subtitle"">Министр обороны Украины Степан Полторак прокомментировал задержание правоохранителями его заместителя Игоря Павловского.</div>"
35,"Friday 13th of October 2017 12:54:39 AM","<div class=""article__time"">15:25</div>"," 15:25 Матиос призвал не подписывать изменения в КПК из-за правки Лозового Главный военный прокурор Анатолий Матиос призывает не подписывать изменения в Уголовно-процессуальный кодекс, потому что они ""разрушат следствие правоохранительных органов и ограничат права граждан"". ",/rus/news/2017/10/12/7158152/,"<div class=""article__subtitle"">Главный военный прокурор Анатолий Матиос призывает не подписывать изменения в Уголовно-процессуальный кодекс, потому что они ""разрушат следствие правоохранительных органов и ограничат права граждан"".</div>","<div class=""article__subtitle"">Главный военный прокурор Анатолий Матиос призывает не подписывать изменения в Уголовно-процессуальный кодекс, потому что они ""разрушат следствие правоохранительных органов и ограничат права граждан"".</div>"
36,"Friday 13th of October 2017 12:54:39 AM","<div class=""article__time"">15:18</div>"," 15:18 Четыре страны присоединились к продленным санкциям ЕС против РФ Албания, Черногория, Норвегия и Украина присоединились к продленным санкциям против РФ, введенным за нарушение территориальной целостности Украины. ",http://www.eurointegration.com.ua/rus/news/2017/10/12/7072249/,"<div class=""article__subtitle"">Албания, Черногория, Норвегия и Украина присоединились к продленным санкциям против РФ, введенным за нарушение территориальной целостности Украины.</div>","<div class=""article__subtitle"">Албания, Черногория, Норвегия и Украина присоединились к продленным санкциям против РФ, введенным за нарушение территориальной целостности Украины.</div>"
37,"Friday 13th of October 2017 12:54:39 AM","<div class=""article__time"">15:14</div>"," 15:14 фотоСуд в отношении замминистра обороны начал заседание Соломенский суд должен избрать меру пресечения Игорю Павловскому. ",/rus/news/2017/10/12/7158149/,"<div class=""article__subtitle"">Соломенский суд должен избрать меру пресечения Игорю Павловскому.</div>","<div class=""article__subtitle"">Соломенский суд должен избрать меру пресечения Игорю Павловскому.</div>"
38,"Friday 13th of October 2017 12:54:39 AM","<div class=""article__time"">15:13</div>"," 15:13 Климкин: Украина не будет лишать венгерское меньшинство языка  Украина не намерена ассимилировать, лишать идентичности или языка венгерское меньшинство. ",/rus/news/2017/10/12/7158150/,"<div class=""article__subtitle"">Украина не намерена ассимилировать, лишать идентичности или языка венгерское меньшинство.</div>","<div class=""article__subtitle"">Украина не намерена ассимилировать, лишать идентичности или языка венгерское меньшинство.</div>"
39,"Friday 13th of October 2017 12:54:39 AM","<div class=""article__time"">15:12</div>"," 15:12 В Донецкой области патруль ОБСЕ попал в аварию В Донецкой области произошло ДТП с участием патруля СММ и машины ВСУ. ",/rus/news/2017/10/12/7158148/,"<div class=""article__subtitle"">В Донецкой области произошло ДТП с участием патруля СММ и машины ВСУ.</div>","<div class=""article__subtitle"">В Донецкой области произошло ДТП с участием патруля СММ и машины ВСУ.</div>"
40,"Friday 13th of October 2017 12:54:39 AM","<div class=""article__time"">15:09</div>"," 15:09 Геращенко раскрыла истинные мотивы инициаторов ""языковой резолюции"" ПАСЕ Член украинской делегации в ПАСЕ Ирина Геращенко рассказала о скрытых мотивах делегатов от Венгрии и Румынии, которые добились резолюции с осуждением закона Украины об образовании. ",/rus/news/2017/10/12/7158147/,"<div class=""article__subtitle"">Член украинской делегации в ПАСЕ Ирина Геращенко рассказала о скрытых мотивах делегатов от Венгрии и Румынии, которые добились резолюции с осуждением закона Украины об образовании.</div>","<div class=""article__subtitle"">Член украинской делегации в ПАСЕ Ирина Геращенко рассказала о скрытых мотивах делегатов от Венгрии и Румынии, которые добились резолюции с осуждением закона Украины об образовании.</div>"
41,"Friday 13th of October 2017 12:54:39 AM","<div class=""article__time"">14:51</div>"," 14:51 фото, видео Порошенко попробовал солдатский борщ и вспомнил Марину Президент Петр Порошенко попробовал солдатские блюда, приготовленные из сухого пайка, и назвал их ""новым поколением пищевого обеспечения"". ",/rus/news/2017/10/12/7158146/,"<div class=""article__subtitle"">Президент Петр Порошенко попробовал солдатские блюда, приготовленные из сухого пайка, и назвал их ""новым поколением пищевого обеспечения"".</div>","<div class=""article__subtitle"">Президент Петр Порошенко попробовал солдатские блюда, приготовленные из сухого пайка, и назвал их ""новым поколением пищевого обеспечения"".</div>"
42,"Friday 13th of October 2017 12:54:39 AM","<div class=""article__time"">14:40</div>"," 14:40 Киев: Депутаты переименовали площадь и 10 улиц Киевский городской совет переименовал 10 улиц и переулков и Интернациональную площадь в Киеве. ",http://kiev.pravda.com.ua/news/59df454720b23/,"<div class=""article__subtitle"">Киевский городской совет переименовал 10 улиц и переулков и Интернациональную площадь в Киеве.</div>","<div class=""article__subtitle"">Киевский городской совет переименовал 10 улиц и переулков и Интернациональную площадь в Киеве.</div>"
43,"Friday 13th of October 2017 12:54:39 AM","<div class=""article__time"">14:38</div>"," 14:38 Порошенко: Кто будет красть в армии – руки поотрубаю ""Я очень надеюсь, что в кратчайшие сроки общество получит полноценную информацию, что случилось и как случилось"", – сказал Порошенко. ",/rus/news/2017/10/12/7158144/,"<div class=""article__subtitle"">""Я очень надеюсь, что в кратчайшие сроки общество получит полноценную информацию, что случилось и как случилось"", – сказал Порошенко.</div>","<div class=""article__subtitle"">""Я очень надеюсь, что в кратчайшие сроки общество получит полноценную информацию, что случилось и как случилось"", – сказал Порошенко.</div>"
